id,canonical_name,cluster_id,allergen_group,allergen_group_possible,dog_base_severity,cat_base_severity,is_unnamed_species,is_legume,position_reduction_eligible,cat_carb_flag,display_name,definition,tldr,detail_body,citations_display,position_context,created_at,base_description,dog_context,cat_context,citation_sources,review_status,primary_concern_basis
b59f0562-21b9-42d8-b51a-4ab3cbb38881,vitamin_b6_0.001%,,,,neutral,neutral,False,False,False,False,Vitamin B6 0.001%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
02bfd02d-5360-4259-9d8d-230296522d7e,alask_pollock,,fish,,neutral,neutral,False,False,False,False,Alask Pollock,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
fc6cb83c-08d3-450d-a944-5b7494ae21d7,water_25.059%,,,,neutral,neutral,False,False,False,False,Water 25.059%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
47b8cdb3-824e-41b6-bfb7-0d2f9b30d675,catnip_flavor,,,,neutral,neutral,False,False,False,False,Catnip Flavor,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
bf7d69ab-1fb3-4315-96c2-84ea67d5c066,pryidoxine_hydrochloride,,,,neutral,neutral,False,False,False,False,Pryidoxine Hydrochloride,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
f96c3ec1-fdd9-4b0a-86e5-b51d1a988980,thaimine_mononitrate,,,,neutral,neutral,False,False,False,False,Thaimine Mononitrate,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
807aa3ff-c78f-44e8-8518-c08fc02422c7,dried_dill,,,,neutral,neutral,False,False,False,False,Dried Dill,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
76811e8f-f08c-4f6a-aee2-817356959045,ground_pea,,,,neutral,neutral,False,False,False,False,Ground Pea,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
e1026bc6-3941-4e16-a15c-1a2dc6fba282,natural_clam_flavor,,,,neutral,neutral,False,False,False,False,Natural Clam Flavor,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
5cf8746c-fd2a-4d83-9ac8-33ac0ed451cf,catnip_powder,,,,neutral,neutral,False,False,False,False,Catnip Powder,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
ecc8cf2d-041c-4146-9ff9-00d12b8daa32,lavender,,,,neutral,neutral,False,False,False,False,Lavender,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
f8c92ceb-08b7-4ef3-a084-f12e4e8c3468,silvervine,,,,neutral,neutral,False,False,False,False,Silvervine,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
8e9abd3e-925f-49b3-bb38-f714d7a1ad4a,salmon_recipe_x5_tubes_water,,,,good,good,False,False,True,False,Salmon Recipe x5 Tubes Water,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
a3314775-e82b-4b39-bab1-48f7461879e6,made_with_only_five_high_quality,,,,neutral,neutral,False,False,False,False,Made with only five high-quality,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
43226954-10fd-4546-9ee2-3ea6858dd3d3,manganous_oxide,,,,neutral,neutral,False,False,False,False,Manganous Oxide,"An inorganic manganese source for enzyme activation, bone formation, and reproductive health in commercial pet food.",A standard mineral supplement in the premix section. Its presence is routine in complete and balanced pet food.,Manganous oxide provides approximately 62% elemental manganese with moderate bioavailability (lower than sulfate form). Used in premixes where concentration matters. Same essential metabolic roles as manganese sulfate.,"[""AAFCO Official Publication — Definitions of Feed Ingredients""]",This ingredient appears in the vitamin/mineral premix section near the end of the ingredient list. Its position does not affect its value — these are precise supplements.,2026-03-06T23:34:16.697093+00:00,"An inorganic manganese source for enzyme activation, bone formation, and reproductive health.",No additional dog-specific concerns at typical inclusion levels.,No additional cat-specific concerns at typical inclusion levels.,['AAFCO Official Publication — Definitions of Feed Ingredients'],,
541b963e-f51d-4718-8487-8afee70cd0f6,inulin_zinc_acetate,,,,good,good,False,False,False,False,Inulin Zinc Acetate,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
bca37200-a42b-4a5a-89f8-61e650937a69,natural_chicken_favor,,,,neutral,neutral,False,False,False,False,Natural Chicken Favor,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
004bbce1-1ca5-4f0e-94a3-da90576f98f8,green_tea_extract_in_scallop_flavored_broth_x_3_packs_tuna,,,,neutral,caution,False,False,False,False,Green Tea Extract In Scallop Flavored Broth x 3-Packs Tuna,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
18ed1ba3-9082-43dd-8592-c02883bcf149,green_tea_extract_in_shrimp_flavored_broth_x_2_packs_tuna,,,,neutral,caution,False,False,False,False,Green Tea Extract In Shrimp Flavored Broth x 2-Packs Tuna,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
9bb0e65b-26b1-4c28-a9fb-1f9e283a7644,in_tuna_flavored_broth_x_3_packs_tuna,,,,neutral,neutral,False,False,False,False,In Tuna Flavored Broth x 3-Packs Tuna,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
e4262192-17e2-4f13-ab53-0018decef411,natural_scallop_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Scallop Flavored Broth,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
b1226524-3379-4b1b-9ebe-4bd4405fa986,natural_tuna_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Tuna Flavored Broth,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
5817cfc2-d007-4f00-873b-2bf40d278911,natural_kelp_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Kelp Flavored Broth,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
daae540c-6856-49e9-871e-0387499a4950,natural_shrimp_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Shrimp Flavored Broth,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
cf659b22-14e3-4129-9a0d-837fef9792f9,natural_crab_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Crab Flavored Broth,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
c4b5fda3-9e08-4dc1-8382-0234edcaa108,tuna_recipe_x15_tubes_water,,,,neutral,neutral,False,False,True,False,Tuna Recipe x15 Tubes Water,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
f0e8fc18-4059-495b-af2b-02ab0d8bb4c4,hoki_with_ground_bone,,,,neutral,neutral,False,False,False,False,Hoki With Ground Bone,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
1d5bcd08-2f29-4c5a-8c54-2d3a093249fe,chicken_with_cheese_recipe_x5_tubes_water,,,,neutral,neutral,False,False,True,False,Chicken with Cheese Recipe x5 Tubes Water,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
5dadd344-7632-4f6b-956a-25edc8690311,these_treats_are_grain_free,,,,neutral,neutral,False,False,False,False,These treats are grain-free,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
7e8008c9-fddf-4398-84c5-acf3bf694569,krill,,,,neutral,neutral,False,False,False,False,Krill,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
807e48a9-c317-42fa-9750-d9ee7c05c4be,natural_kelp_flavor,,,,neutral,neutral,False,False,False,False,Natural Kelp Flavor,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
2b6b6932-dbf3-43ba-886f-a427df8e223e,green_tea_extract_in_homestyle_broth_x_2_packs_tuna,,,,neutral,caution,False,False,False,False,Green Tea Extract In Homestyle Broth x 2-Packs Tuna,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
2def0a81-bee2-4963-bd87-95904de98781,green_tea_extract_chicken_with_salmon_recipe_x5_tubes_water,,,,neutral,caution,False,False,False,False,Green Tea Extract Chicken with Salmon Recipe x5 Tubes Water,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
34eb9283-4694-455d-9745-320780b9ee47,glyceryl_monostearte,,,,neutral,neutral,False,False,False,False,Glyceryl Monostearte,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
dcb84e74-0026-485b-84c9-453659fb74db,0.4_oz_pouch,,,,neutral,neutral,False,False,False,False,0.4-oz pouch,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
75a76078-fc87-43f0-8b91-2590352cac39,chicken_protein,,chicken,,neutral,neutral,False,False,True,False,Chicken protein,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
60c212dd-4df6-4132-a03c-0dad38eac450,1.94_oz_bag,,,,neutral,neutral,False,False,False,False,1.94-oz bag,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
f71e6cc1-e7dc-45b0-960e-e2dfceb60feb,4_count,,,,neutral,neutral,False,False,False,False,4 count,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
545b5805-389b-4e1d-96b1-0a0431caf10b,4_count_+_tuna_grain_free_lickable_cat_treats,,,,neutral,neutral,False,False,False,False,4 count + Tuna Grain-Free Lickable Cat Treats,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
049fd228-f9a2-42d1-befb-30e90e236b0d,barley_flour_whole_stone_ground,,,,neutral,neutral,False,False,False,False,barley flour whole stone ground,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
6db0cb90-15eb-43a3-8c98-f7518fc0681a,whey_powder,,,,neutral,neutral,False,False,False,False,whey powder,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
76b109f3-342e-4d26-8e16-ac3c87ec4ad1,rosemary_powder,,,,neutral,neutral,False,False,False,False,rosemary powder,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
7065f7ac-5179-471a-b543-cef0554f2143,brewer_dried_yeast,,,,neutral,neutral,False,False,False,False,Brewer Dried Yeast,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
c1bca68c-a994-4b3b-8c60-605e83c37d4d,malic_acid,,,,neutral,neutral,False,False,False,False,Malic Acid,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
3f9ebb6b-84d7-4a89-b7be-e28d5dbbae4d,preserved_with_mixed_tocophersols,,,,neutral,neutral,False,False,False,False,Preserved with Mixed Tocophersols,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
1117607a-0b5c-4a7f-b93c-bc967cfced2a,zinc_acetate,,,,neutral,neutral,False,False,False,False,Zinc Acetate,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
2b5e0d79-1e34-4645-8e55-e0dc76dc18b5,bamboo_fiber,,,,neutral,neutral,False,False,False,False,Bamboo Fiber,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
a9562b4e-1acb-49c4-a76a-5d7e65379d3c,can_help_alleviate_nervous_tension,,,,neutral,neutral,False,False,False,False,can help alleviate nervous tension,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
d0cb4301-7a22-4785-9551-27e9bd2fe5d0,support_normal_sleep_patterns,,,,neutral,neutral,False,False,False,False,support normal sleep patterns,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
6162c81c-5db6-432a-8fad-e68ad507e6f4,this_blend_is_free_of_preservatives,,,,neutral,neutral,False,False,False,False,this blend is free of preservatives,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
33ca7c34-6c65-4269-8cf4-28a759d26b00,pesticides,,,,neutral,neutral,False,False,False,False,pesticides,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
731ec03f-458c-4244-acb2-3f18ea9dd7d9,"""numberofunits"":0.92",,,,neutral,neutral,False,False,False,False,"""numberOfUnits"":0.92",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
09d1f179-621f-482b-89ae-9ff10568d4b7,"""autoshipprice"":""$8.61""",,,,neutral,neutral,False,False,False,False,"""autoshipPrice"":""$8.61""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
e18c11df-efe7-409c-9015-5ef2cb5da70a,"""perunitprice"":""$9.85""",,,,neutral,neutral,False,False,False,False,"""perUnitPrice"":""$9.85""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
d12568dc-3468-4150-ac3b-88e39be0fcc4,4_count_+_salmon_grain_free_lickable_treats,,,,neutral,neutral,False,False,False,False,4 count + Salmon Grain-Free Lickable Treats,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
21b056a1-7709-435f-ac92-eb080604e3bc,"""value"":""thyme_out""",,,,neutral,neutral,False,False,False,False,"""value"":""Thyme Out""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
d6fee29c-d2a2-4348-9e7b-0b09aa688968,"""id"":""sxrlbtoznzizotu=""",,,,neutral,neutral,False,False,False,False,"""id"":""SXRlbTozNzIzOTU=""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
4f491550-05ee-4fcc-9e9d-11fab742af05,"""name"":""meowijuana_thyme_out_blend_catnip",,,,neutral,neutral,False,False,False,False,"""name"":""Meowijuana Thyme Out Blend Catnip",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
eff4826b-e882-4b8d-87d5-47612eb49832,"0.92_oz_bottle""",,,,neutral,neutral,False,False,False,False,"0.92-oz bottle""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
aa6c4a1b-d2e4-48c8-b2b6-2b2b1db67277,"""advertisedprice"":""$9.03""",,,,neutral,neutral,False,False,False,False,"""advertisedPrice"":""$9.03""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
756de858-51aa-47ff-8f0f-dd4c21a085d1,"""value"":""meowi_waui""",,,,neutral,neutral,False,False,False,False,"""value"":""Meowi-Waui""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
fbe582c2-b4ff-441c-bf77-7735ed92809e,mealtime,,,,neutral,neutral,False,False,False,False,mealtime,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
bdb3ef91-fdcb-4ec0-a935-74b62162d91f,grooming,,,,neutral,neutral,False,False,False,False,grooming,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
9d8322f5-d8a6-44c7-a947-0ff1c9bcf1e7,napping,,,,neutral,neutral,False,False,False,False,napping,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
b405a139-71f9-45f3-ac72-97805ff45234,and_daydreaming_about_their_next_thyme_out_session,,,,neutral,neutral,False,False,False,False,and daydreaming about their next Thyme Out session,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
03259014-bd7f-4995-a6f1-9432b13ee306,"where_every_moment_is_a_purr_fect_escape.""",,,,neutral,neutral,False,False,False,False,"where every moment is a purr-fect escape.""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
1fe9951f-77b1-4393-a992-7b352f5d7009,"""autoshipprice"":""$8.58""",,,,neutral,neutral,False,False,False,False,"""autoshipPrice"":""$8.58""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
3b207043-1e0b-49ca-89be-ccc09480aa03,"""perunitprice"":""$9.82""",,,,neutral,neutral,False,False,False,False,"""perUnitPrice"":""$9.82""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
986e561f-4f76-4201-a95d-37f721ee0621,manganese_dioxide,,,,neutral,neutral,False,False,False,False,Manganese Dioxide,An inorganic manganese compound occasionally used in premixes to support skeletal development and enzymatic processes.,A standard mineral supplement in the premix section. Its presence is routine in complete and balanced pet food.,Manganese dioxide provides approximately 63% elemental manganese but has lower bioavailability than manganese sulfate or chelated forms. Occasionally used in premixes as an economical manganese source.,"[""AAFCO Official Publication — Definitions of Feed Ingredients""]",This ingredient appears in the vitamin/mineral premix section near the end of the ingredient list. Its position does not affect its value — these are precise supplements.,2026-03-07T21:53:18.92499+00:00,An inorganic manganese compound used in premixes to support skeletal development and enzymatic processes.,No additional dog-specific concerns at typical inclusion levels.,No additional cat-specific concerns at typical inclusion levels.,['AAFCO Official Publication — Definitions of Feed Ingredients'],,
37a4d949-7a15-4397-a7c8-5fb3bfcd4a0b,"""value"":""whisker_tickler""",,,,neutral,neutral,False,False,False,False,"""value"":""Whisker Tickler""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
b2dceb5f-192c-48b7-b985-e9100ee7ab7e,"""id"":""sxrlbtoymdc5ntc=""",,,,neutral,neutral,False,False,False,False,"""id"":""SXRlbToyMDc5NTc=""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
eddc101c-4b5b-4177-ad1e-b290656b0428,"""name"":""meowijuana_whisker_tickler_catnip",,,,neutral,neutral,False,False,False,False,"""name"":""Meowijuana Whisker Tickler Catnip",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
e35fdb50-7e15-4ff3-9e4f-70ee0fe39fd7,\u0026_dandelion_blend,,,,neutral,neutral,False,False,False,False,\u0026 Dandelion Blend,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
2d8a9691-2189-48f5-ac9b-96b2176fe1be,"26_gram_bottle""",,,,neutral,neutral,False,False,False,False,"26-gram bottle""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
c68e3697-0f1f-4f07-87ee-6b191b19b86d,"""advertisedprice"":""$8.99""",,,,neutral,neutral,False,False,False,False,"""advertisedPrice"":""$8.99""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
6ba82606-7c14-4454-8c1f-4482a1886211,back_arching,,,,neutral,neutral,False,False,False,False,back-arching,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
c55d9328-952a-4180-9bee-ed1f41037ff0,whisker_tickling_delights,,,,neutral,neutral,False,False,False,False,whisker-tickling delights,,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
e6b3689b-4501-4b0a-9e87-442293a175fa,"""numberofunits"":26",,,,neutral,neutral,False,False,False,False,"""numberOfUnits"":26",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
beebad53-046a-42f2-932e-667e90a55ce8,"""autoshipprice"":""$8.54""",,,,neutral,neutral,False,False,False,False,"""autoshipPrice"":""$8.54""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
38eb9356-c81c-438e-8c09-6877ea3cef06,"""perunitprice"":""$0.35""",,,,neutral,neutral,False,False,False,False,"""perUnitPrice"":""$0.35""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
4cf82a15-0aff-4197-9314-b3b3b72f9cb8,"""unitofmeasurestring"":""g""",,,,neutral,neutral,False,False,False,False,"""unitOfMeasureString"":""g""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
bf8b31b4-3e42-4954-b0e3-87476d6a2e89,"""value"":""large""",,,,neutral,neutral,False,False,False,False,"""value"":""Large""",,,,,,2026-03-06T23:40:33.709115+00:00,,,,,,
dd3f1cad-f36f-4945-bb70-552e519ea52f,"""id"":400",,,,neutral,neutral,False,False,False,False,"""id"":400",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
d4150992-025b-49bb-8d62-af2b50b7cd80,zinc_methionine_complex,,,,good,good,False,False,False,False,Zinc Methionine Complex,Chelated zinc source bound to hydrolyzed protein or amino acids for enhanced bioavailability over inorganic zinc forms.,A chelated (organic) mineral form with better absorption than inorganic alternatives. Its presence signals a higher-quality mineral premix.,"Chelated minerals (proteinates, amino acid chelates) demonstrate higher bioavailability than inorganic equivalents (sulfates, oxides). The organic ligand protects the mineral ion through the acidic stomach environment and may enable absorption via amino acid transport pathways rather than competing mineral channels. AAFCO defines metal proteinates as the product of chelation with amino acids or partially hydrolyzed protein (§57.23). The presence of chelated minerals signals a premium mineral premix.","[""AAFCO Official Publication §57.23, §57.142, §57.150"",""Lowe JA, Wiseman J, J Nutr, 1998"",""NRC 2006""]",This ingredient appears in the vitamin/mineral premix section near the end of the ingredient list. Chelated/organic forms indicate a premium mineral premix.,2026-03-06T23:34:16.697093+00:00,A chelated zinc-methionine complex providing both organic zinc and supplemental methionine.,No additional dog-specific concerns at typical inclusion levels.,No additional cat-specific concerns at typical inclusion levels.,"['AAFCO Official Publication §57.23, §57.142, §57.150', 'Lowe JA, Wiseman J, J Nutr, 1998', 'NRC 2006']",,
019f9929-ef79-4f03-806f-cd891278794e,"""id"":""sxrlbtoxnti3ndu=""",,,,neutral,neutral,False,False,False,False,"""id"":""SXRlbToxNTI3NDU=""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
e47fd37f-3a75-458d-8905-bf7681c7d886,"""name"":""meowijuana_meowi_waui_catnip",,,,neutral,neutral,False,False,False,False,"""name"":""Meowijuana Meowi-Waui Catnip",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
dc4fbd7b-8c5d-479e-b296-d104d997a929,"large""",,,,neutral,neutral,False,False,False,False,"Large""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
dce8035e-62db-4851-ab26-408265967988,rolling,,,,neutral,neutral,False,False,False,False,rolling,,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
43fe41e1-541c-4577-8b33-28a23dd928bb,pouncing,,,,neutral,neutral,False,False,False,False,pouncing,,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
8ef7e47d-aa07-4c5b-8cc1-6a2c2f0e51ec,"""numberofunits"":1",,,,neutral,neutral,False,False,False,False,"""numberOfUnits"":1",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
b221d11e-b6bb-4f8d-a996-41e2edbe0bc8,"""perunitprice"":""$8.99""",,,,neutral,neutral,False,False,False,False,"""perUnitPrice"":""$8.99""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
1b8a36e7-8a72-4bc3-838b-f39cc4b6928a,"""unitofmeasurestring"":""ea""",,,,neutral,neutral,False,False,False,False,"""unitOfMeasureString"":""ea""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
97d2faff-d1b5-4c4f-8b24-1031a81cea91,"""value"":""winter_lift""",,,,neutral,neutral,False,False,False,False,"""value"":""Winter Lift""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
ae033a9e-6cd9-4e47-b715-6b7a4d378167,"""id"":""sxrlbto5njq2mza=""",,,,neutral,neutral,False,False,False,False,"""id"":""SXRlbTo5NjQ2MzA=""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
67cca03c-90a2-4bb8-9942-5e4cf6a90694,"""name"":""meowijuana_winter_lift_peppermint",,,,neutral,neutral,False,False,False,False,"""name"":""Meowijuana Winter Lift Peppermint",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
6e9f45a6-414f-4a5b-b02f-1a86b55f5809,\u0026_catnip_blend_catnip,,,,neutral,neutral,False,False,False,False,\u0026 Catnip Blend Catnip,,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
2340ca89-07d8-45b5-b286-e7d774b0867b,"26_g_jar""",,,,neutral,neutral,False,False,False,False,"26-g jar""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
c542bd67-2208-4962-9204-544f0c31e7f2,"""advertisedprice"":""$9.00""",,,,neutral,neutral,False,False,False,False,"""advertisedPrice"":""$9.00""",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
22ecda75-943e-451f-a98e-16e522aad816,tantalizing_cranberry_shavings,,,,neutral,neutral,False,False,False,False,tantalizing cranberry shavings,,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
9418fbc2-7141-4987-9f3b-65e30e557958,"""autoshipprice"":null",,,,neutral,neutral,False,False,False,False,"""autoshipPrice"":null",,,,,,2026-03-06T23:40:33.975399+00:00,,,,,,
